postcode,postcode_introduced,postcode_terminated,lat,long
IG1 4BQ,198001,,51.560979,0.074669
IG1 4BS,198001,,51.563724,0.082643
IG1 4BT,200409,,51.560462,0.074949
IG1 4BU,199612,,51.56126,0.077205
IG1 4BW,198001,,51.562511,0.079082
IG1 4BX,198001,,51.56069,0.074728
IG1 4BY,199007,200505,51.560462,0.074949
IG1 4BZ,198001,,51.560133,0.073722
IG1 4DA,200506,,51.564963,0.087851
IG1 4DB,200505,,51.564671,0.086582
IG1 4DD,199712,200601,51.55807,0.072373
IG1 4DE,200607,,51.564781,0.086948
IG1 4DF,200506,,51.56434,0.087476
IG1 4DG,200712,200801,51.55807,0.072373
IG1 4DH,198001,199806,51.562848,0.078823
IG1 4DJ,198001,,51.55877,0.0704
IG1 4DL,198001,,51.559245,0.070537
IG1 4DN,199706,200006,51.56522,0.076406
IG1 4DP,198001,201804,51.559047,0.070542
IG1 4DQ,199512,199612,51.562549,0.078925
IG1 4DR,199712,199812,51.56522,0.076406
IG1 4DS,198001,199507,51.559108,0.070112
IG1 4DT,199612,199712,51.565248,0.076364
IG1 4DU,198001,,51.559048,0.07002
IG1 4DW,198001,,51.559251,0.071256
IG1 4DX,199706,199906,51.56522,0.076406
IG1 4DY,199405,199806,51.56522,0.076406
IG1 4DZ,199606,199812,51.56522,0.076406
IG1 4EA,199812,200305,51.558915,0.069872
IG1 4EB,199606,199706,51.558915,0.069872
IG1 4ED,199712,199806,51.558931,0.06996
IG1 4EE,199612,199806,51.565248,0.076364
IG1 4EF,198001,199212,51.575358,0.066521
IG1 4EG,198001,201012,51.558915,0.069872
IG1 4EH,199712,199912,51.56522,0.076406
IG1 4EJ,198001,,51.560834,0.075745
IG1 4EL,198001,,51.559893,0.076162
IG1 4EN,199706,200410,51.560564,0.07579
IG1 4EP,199606,200602,51.55807,0.072373
IG1 4EQ,200206,,51.560764,0.07616
IG1 4ER,199806,200006,51.56522,0.076406
IG1 4ES,199712,200111,51.55807,0.072373
IG1 4ET,198001,199212,51.56088,0.071635
IG1 4EU,198001,,51.561788,0.074201
IG1 4EW,200205,,51.561165,0.070263
IG1 4EX,198001,,51.561575,0.074509
IG1 4EY,198001,,51.562348,0.076579
IG1 4EZ,198001,,51.56291,0.077958
IG1 4FA,201408,,51.56014,0.072393
IG1 4FB,201408,,51.563224,0.068755
IG1 4FD,201508,,51.561773,0.076033
IG1 4FE,200710,,51.564857,0.088221
IG1 4FQ,200106,200602,51.55807,0.072373
IG1 4FX,199906,200304,51.55807,0.072373
IG1 4FZ,199812,200006,51.56522,0.076406
IG1 4GD,199712,200602,51.55807,0.072373
IG1 4GE,199812,200006,51.56522,0.076406
IG1 4GF,200604,,51.56061,0.075691
IG1 4GG,199912,200106,51.565256,0.076379
IG1 4GH,200006,200105,51.565256,0.076379
IG1 4GJ,200706,200707,51.55807,0.072373
IG1 4GL,200006,200106,51.565256,0.076379
IG1 4GN,199912,200108,51.55807,0.072373
IG1 4GR,199912,200602,51.55807,0.072373
IG1 4GS,199706,,51.563483,0.083065
IG1 4GT,200006,200602,51.55807,0.072373
IG1 4GU,200006,200108,51.55807,0.072373
IG1 4GW,199806,200310,51.55807,0.072373
IG1 4GY,199806,200207,51.55807,0.072373
IG1 4GZ,200401,,51.560093,0.076447
IG1 4HA,198001,,51.563771,0.08002
IG1 4HB,198001,,51.563976,0.079611
IG1 4HD,198001,,51.565239,0.08241
IG1 4HE,198001,,51.565409,0.081999
IG1 4HF,198001,,51.567191,0.082889
IG1 4HG,198001,,51.56737,0.082421
IG1 4HH,198307,199706,51.560905,0.070194
IG1 4HJ,199208,199706,51.563771,0.08002
IG1 4HL,199308,199706,51.563771,0.08002
IG1 4HN,199412,199706,51.563771,0.08002
IG1 4HP,198001,,51.561071,0.071108
IG1 4HQ,199405,199412,51.563499,0.076083
IG1 4HR,198001,,51.562597,0.07369
IG1 4HS,198001,,51.563352,0.075773
IG1 4HT,198001,201601,51.563886,0.076548
IG1 4HU,198001,,51.564744,0.078895
IG1 4HW,199501,200301,51.55807,0.072373
IG1 4HX,198001,,51.565925,0.080796
IG1 4HY,198001,,51.567959,0.081192
IG1 4HZ,198001,,51.567438,0.081644
IG1 4JA,198001,,51.565738,0.081192
IG1 4JB,198001,,51.564522,0.07926
IG1 4JD,198001,,51.563639,0.077301
IG1 4JE,198001,,51.563043,0.075918
IG1 4JF,198001,,51.561371,0.072321
IG1 4JG,198001,,51.562236,0.073789
IG1 4JH,198001,200908,51.56033,0.071697
IG1 4JJ,199706,200006,51.56522,0.076406
IG1 4JL,198001,199501,51.559108,0.070112
IG1 4JN,199706,199812,51.56522,0.076406
IG1 4JP,199301,200602,51.55807,0.072373
IG1 4JQ,198001,199612,51.560007,0.070153
IG1 4JR,198106,199212,51.560931,0.068752
IG1 4JS,200106,200203,51.55807,0.072373
IG1 4JT,198001,,51.562026,0.069898
IG1 4JU,198001,,51.562643,0.070085
IG1 4JW,199512,199906,51.56522,0.076406
IG1 4JX,198001,,51.562129,0.071187
IG1 4JY,198001,,51.563158,0.07096
IG1 4JZ,198001,,51.562857,0.073226
IG1 4LA,198001,,51.563763,0.072933
IG1 4LB,198001,,51.564113,0.073918
IG1 4LD,198001,,51.563771,0.075559
IG1 4LE,198001,,51.564312,0.074374
IG1 4LF,198001,,51.564737,0.07523
IG1 4LG,198001,,51.566121,0.074254
IG1 4LH,199208,199507,51.564372,0.077565
IG1 4LJ,198001,,51.565266,0.0784
IG1 4LL,198001,,51.566378,0.080066
IG1 4LN,198001,,51.567323,0.080543
IG1 4LP,199308,199906,51.56717,0.071921
IG1 4LQ,198001,,51.564689,0.076454
IG1 4LR,199706,201501,51.563168,0.067858
IG1 4LS,198001,199212,51.564601,0.06459
IG1 4LT,199501,199806,51.565248,0.076364
IG1 4LU,198001,,51.563943,0.067229
IG1 4LW,198001,,51.566709,0.081178
IG1 4LX,198001,,51.563169,0.067885
IG1 4LY,198001,199812,51.563104,0.067927
IG1 4LZ,198001,,51.56224,0.068422
IG1 4NA,199308,199612,51.563677,0.065991
IG1 4NB,198001,199906,51.561288,0.068884
IG1 4ND,198001,199812,51.56224,0.068422
IG1 4NE,199612,,51.559834,0.070231
IG1 4NF,198001,,51.560193,0.07039
IG1 4NG,199308,199606,51.560931,0.068752
IG1 4NH,198001,,51.561213,0.069643
IG1 4NJ,198001,199706,51.561855,0.067351
IG1 4NL,198001,199706,51.561855,0.067351
IG1 4NN,198001,201501,51.558821,0.071109
IG1 4NP,199208,199507,51.563626,0.068874
IG1 4NQ,198001,200901,51.560593,0.070064
IG1 4NR,198001,,51.56293,0.068064
IG1 4NS,198001,199412,51.562779,0.06595
IG1 4NT,198410,199812,51.561288,0.068884
IG1 4NU,198607,199507,51.569119,0.063352
IG1 4NW,198001,,51.56071,0.070026
IG1 4NX,199002,199507,51.56455,0.067473
IG1 4NY,199002,199212,51.560007,0.070153
IG1 4NZ,199301,199812,51.56522,0.076406
IG1 4PA,198001,,51.559765,0.069678
IG1 4PB,198001,199501,51.560931,0.068752
IG1 4PD,198001,201502,51.559755,0.069622
IG1 4PE,199912,,51.56293,0.068064
IG1 4PF,198001,200305,51.559998,0.069604
IG1 4PG,198001,,51.560427,0.069362
IG1 4PH,198001,199501,51.560032,0.068711
IG1 4PJ,198001,199507,51.563677,0.065991
IG1 4PL,198001,199501,51.560931,0.068752
IG1 4PN,199706,199806,51.56522,0.076406
IG1 4PP,198710,199612,51.561829,0.068793
IG1 4PQ,198001,200305,51.559998,0.069604
IG1 4PR,198001,199706,51.562753,0.067392
IG1 4PS,200012,200310,51.55807,0.072373
IG1 4PT,198001,,51.56078,0.06912
IG1 4PU,198001,,51.561592,0.068592
IG1 4PW,198001,199212,51.560931,0.068752
IG1 4PX,200012,200103,51.561565,0.068507
IG1 4PY,198106,199212,51.560032,0.068711
IG1 4PZ,199806,200806,51.55807,0.072373
IG1 4QA,199906,200510,51.55807,0.072373
IG1 4QB,198001,201501,51.561732,0.068211
IG1 4QD,200012,200111,51.55807,0.072373
IG1 4QE,198001,199501,51.570916,0.063433
IG1 4QF,198001,,51.562048,0.067591
IG1 4QG,199208,199606,51.562753,0.067392
IG1 4QH,200006,200103,51.565256,0.076379
IG1 4QJ,199201,200602,51.55807,0.072373
IG1 4QL,199201,199707,51.55807,0.072373
IG1 4QN,199201,199507,51.562753,0.067392
IG1 4QP,199101,199706,51.55807,0.072373
IG1 4QR,198001,,51.563397,0.069138
IG1 4QS,198001,199507,51.562728,0.068834
IG1 4QT,198001,,51.564638,0.072701
IG1 4QU,198001,,51.563789,0.071392
IG1 4QW,198803,199512,51.562753,0.067392
IG1 4QX,198001,,51.565814,0.07538
IG1 4QY,198001,,51.565092,0.076545
IG1 4QZ,198001,,51.566669,0.075333
IG1 4RA,198001,,51.567017,0.075998
IG1 4RB,198001,,51.566013,0.077857
IG1 4RD,198001,,51.566309,0.076326
IG1 4RE,198001,,51.566618,0.077697
IG1 4RF,198001,,51.567945,0.079445
IG1 4RG,198001,,51.567697,0.079737
IG1 4RH,198001,,51.568624,0.078683
IG1 4RJ,199007,199507,51.566246,0.073322
IG1 4RL,199109,200602,51.55807,0.072373
IG1 4RN,200505,200702,51.55807,0.072373
IG1 4RP,199308,199806,51.56522,0.076406
IG1 4RQ,198001,,51.568515,0.079241
IG1 4RR,200106,200207,51.55807,0.072373
IG1 4RS,198001,,51.564312,0.068761
IG1 4RT,198001,,51.563578,0.068035
IG1 4RU,198001,,51.564088,0.070307
IG1 4RW,199405,199712,51.565248,0.076364
IG1 4RX,198001,,51.565085,0.07236
IG1 4RY,198001,,51.565413,0.072101
IG1 4RZ,198001,,51.565848,0.071385
IG1 4SA,198001,,51.565809,0.072061
IG1 4SB,198001,,51.566663,0.072213
IG1 4SD,198001,,51.566941,0.073657
IG1 4SE,198001,,51.567472,0.074648
IG1 4SF,198001,,51.567887,0.076138
IG1 4SG,198001,,51.56854,0.077322
IG1 4SH,198001,,51.56981,0.077727
IG1 4SJ,198001,,51.569319,0.076521
IG1 4SL,198001,,51.569081,0.075731
IG1 4SN,199301,199501,51.567992,0.076287
IG1 4SP,198001,,51.567472,0.077202
IG1 4SQ,198001,,51.569495,0.078261
IG1 4SR,198001,,51.566496,0.07899
IG1 4SS,198001,,51.564005,0.081516
IG1 4ST,200308,,51.565697,0.07992
IG1 4SU,199308,199706,51.565809,0.072061
IG1 4SW,199208,199906,51.56522,0.076406
IG1 4SY,199507,,51.561732,0.068211
IG1 4SZ,200012,200203,51.55807,0.072373
IG1 4TA,198001,,51.562453,0.06758
IG1 4TB,200012,200307,51.55807,0.072373
IG1 4TD,198001,,51.563351,0.067229
IG1 4TE,198001,200305,51.562952,0.067358
IG1 4TF,198001,,51.563206,0.067239
IG1 4TG,198001,,51.564185,0.066259
IG1 4TH,200505,,51.564092,0.066414
IG1 4TJ,198001,199501,51.575358,0.066521
IG1 4TL,198001,,51.565392,0.065636
IG1 4TN,198001,199212,51.575358,0.066521
IG1 4TP,199002,199412,51.564601,0.06459
IG1 4TQ,198001,201512,51.563955,0.066566
IG1 4TR,198001,199501,51.575384,0.065079
IG1 4TS,200805,,51.56332,0.071443
IG1 4TT,198001,,51.570323,0.076192
IG1 4TU,198001,,51.570554,0.077328
IG1 4TW,198803,200309,51.55807,0.072373
IG1 4TX,198001,,51.569973,0.075613
IG1 4TY,198410,199501,51.576257,0.066561
IG1 4TZ,198106,199212,51.576257,0.066561
IG1 4UA,198001,,51.566124,0.066027
IG1 4UB,198001,199212,51.570018,0.063392
IG1 4UD,198001,,51.566997,0.06542
IG1 4UE,198001,,51.567834,0.064866
IG1 4UF,198001,,51.568423,0.06459
IG1 4UG,198001,,51.569021,0.064314
IG1 4UH,198001,,51.570249,0.06366
IG1 4UJ,199002,199012,51.578003,0.069527
IG1 4UL,198001,,51.570901,0.063302
IG1 4UN,198001,,51.571624,0.063581
IG1 4UP,198001,201705,51.572396,0.064164
IG1 4UQ,198001,,51.569666,0.063939
IG1 4UR,198001,,51.571112,0.064048
IG1 4US,199412,199806,51.565248,0.076364
IG1 4UT,198001,,51.569616,0.064745
IG1 4UU,198001,,51.570421,0.064998
IG1 4UW,198001,,51.572235,0.064241
IG1 4UX,198001,,51.570675,0.065904
IG1 4UY,198001,,51.569905,0.06623
IG1 4UZ,198001,,51.571257,0.065007
IG1 4WA,200112,200603,51.55807,0.072373
IG1 4WB,200012,200407,51.55807,0.072373
IG1 4WD,200112,200311,51.55807,0.072373
IG1 4WE,200106,200602,51.55807,0.072373
IG1 4WF,200206,200511,51.55807,0.072373
IG1 4WG,200701,200701,51.55807,0.072373
IG1 4WH,200304,201007,51.55807,0.072373
IG1 4WJ,201901,,51.558071,0.0724
IG1 4WL,200206,200305,51.55807,0.072373
IG1 4WN,200206,200305,51.55807,0.072373
IG1 4WP,200304,200602,51.55807,0.072373
IG1 4WQ,200006,200207,51.55807,0.072373
IG1 4WR,200306,200408,51.565147,0.07649
IG1 4WS,200206,200306,51.55807,0.072373
IG1 4WT,200308,200406,51.55807,0.072373
IG1 4WU,200206,200404,51.55807,0.072373
IG1 4WX,199906,200602,51.55807,0.072373
IG1 4WY,200210,200611,51.55807,0.072373
IG1 4WZ,200205,200407,51.55807,0.072373
IG1 4XA,198001,,51.571804,0.065652
IG1 4XB,198001,,51.570197,0.067022
IG1 4XD,200403,200507,51.569645,0.066694
IG1 4XE,198001,,51.569084,0.066366
IG1 4XF,198001,,51.569359,0.066174
IG1 4XG,199101,199912,51.56522,0.076406
IG1 4XH,199606,200602,51.55807,0.072373
IG1 4XJ,199606,199806,51.565248,0.076364
IG1 4XL,200310,200602,51.55807,0.072373
IG1 4XN,200701,200701,51.55807,0.072373
IG1 4XP,200311,200403,51.55807,0.072373
IG1 4XQ,199512,200307,51.55807,0.072373
IG1 4XR,200406,200602,51.55807,0.072373
IG1 4XS,199507,199706,51.571804,0.065652
IG1 4XT,200401,200404,51.55807,0.072373
IG1 4XU,199501,200602,51.55807,0.072373
IG1 4XW,200406,200507,51.55807,0.072373
IG1 4XX,199201,199507,51.569094,0.064794
IG1 4XY,199412,199812,51.56522,0.076406
IG1 4YB,200402,200507,51.55807,0.072373
IG1 4YH,200401,201204,51.55807,0.072373
IG1 4YJ,199606,199706,51.55807,0.072373
IG1 4YQ,200112,200405,51.55807,0.072373
IG1 4YW,200503,200504,51.55807,0.072373
IG1 4YX,199812,200602,51.55807,0.072373
IG1 4YY,199812,199906,51.569094,0.064794
IG1 4YZ,200206,200305,51.55807,0.072373
IG1 4ZP,200112,200205,51.55807,0.072373
IG1 8AA,200908,201108,51.55807,0.072373
IG1 8AB,200908,201608,51.55807,0.072373
IG1 8AD,200907,201208,51.55807,0.072373
IG1 8AE,200907,201008,51.55807,0.072373
IG1 8AF,200908,201009,51.55807,0.072373
IG1 8AG,200908,201009,51.55807,0.072373
IG1 8AH,200908,201009,51.55807,0.072373
IG1 8AJ,201210,201409,51.55807,0.072373
IG1 8AL,200909,201110,51.55807,0.072373
IG1 8AP,200909,201110,51.55807,0.072373
IG1 8AR,200911,201212,51.55807,0.072373
IG1 8AS,200911,201112,51.55807,0.072373
IG1 8AT,200911,201012,51.55807,0.072373
IG1 8AU,201007,,51.55807,0.072373
IG1 8AW,200911,201212,51.55807,0.072373
IG1 8AX,200911,201012,51.55807,0.072373
IG1 8AY,200911,201112,51.55807,0.072373
IG1 8AZ,200911,201012,51.55807,0.072373
IG1 8BA,201007,201202,51.55807,0.072373
IG1 8BB,200912,201101,51.55807,0.072373
IG1 8BD,200912,201202,51.55807,0.072373
IG1 8BE,201001,201102,51.55807,0.072373
IG1 8BF,201001,201102,51.55807,0.072373
IG1 8BG,201001,201002,51.55807,0.072373
IG1 8BH,201001,201102,51.55807,0.072373
IG1 8BJ,201705,,51.558071,0.0724
IG1 8BL,201002,201107,51.55807,0.072373
IG1 8BN,201002,201105,51.55807,0.072373
IG1 8BP,201002,201105,51.55807,0.072373
IG1 8BQ,201002,201107,51.55807,0.072373
IG1 8BR,201002,201202,51.55807,0.072373
IG1 8BS,201002,,51.55807,0.072373
IG1 8BT,201002,201403,51.55807,0.072373
IG1 8BU,201404,201603,51.55807,0.072373
IG1 8BW,201003,201105,51.55807,0.072373
IG1 8BX,201003,201107,51.55807,0.072373
IG1 8BY,201305,201604,51.55807,0.072373
IG1 8BZ,201210,201303,51.55807,0.072373
IG1 8DA,201003,201203,51.55807,0.072373
IG1 8DB,201003,201505,51.55807,0.072373
IG1 8DD,201004,201405,51.55807,0.072373
IG1 8DE,201004,201105,51.55807,0.072373
IG1 8DF,201004,201406,51.55807,0.072373
IG1 8DG,201004,201405,51.55807,0.072373
IG1 8DH,201004,201406,51.55807,0.072373
IG1 8DJ,201005,201406,51.55807,0.072373
IG1 8DL,201005,201307,51.55807,0.072373
IG1 8DN,201005,201112,51.55807,0.072373
IG1 8DP,201109,201112,51.55807,0.072373
IG1 8DQ,201005,,51.55807,0.072373
IG1 8DR,201005,,51.55807,0.072373
IG1 8DS,201006,201106,51.55807,0.072373
IG1 8DT,201006,201307,51.55807,0.072373
IG1 8DU,201006,201107,51.55807,0.072373
IG1 8DW,201006,201108,51.55807,0.072373
IG1 8DX,201007,201009,51.55807,0.072373
IG1 8DY,201007,201108,51.55807,0.072373
IG1 8DZ,201008,201108,51.55807,0.072373
IG1 8EA,201008,201308,51.55807,0.072373
IG1 8EB,201008,201105,51.55807,0.072373
IG1 8ED,201008,201310,51.55807,0.072373
IG1 8EE,201008,,51.55807,0.072373
IG1 8EF,201008,201109,51.55807,0.072373
IG1 8EG,201008,201109,51.55807,0.072373
IG1 8EJ,201008,201109,51.55807,0.072373
IG1 8EL,201008,,51.55807,0.072373
IG1 8EN,201009,201406,51.55807,0.072373
IG1 8EP,201603,201610,51.55807,0.072373
IG1 8EQ,201011,201312,51.55807,0.072373
IG1 8ER,201011,201312,51.55807,0.072373
IG1 8ES,201011,201501,51.55807,0.072373
IG1 8ET,201011,201412,51.55807,0.072373
IG1 8EU,201011,201212,51.55807,0.072373
IG1 8EW,201012,201107,51.55807,0.072373
IG1 8EX,201012,201202,51.55807,0.072373
IG1 8EY,201101,201107,51.55807,0.072373
IG1 8EZ,201101,201307,51.55807,0.072373
IG1 8FA,201205,201302,51.55807,0.072373
IG1 8FB,201101,201202,51.55807,0.072373
IG1 8FD,201101,201302,51.55807,0.072373
IG1 8FE,201102,201406,51.55807,0.072373
IG1 8FF,201102,201203,51.55807,0.072373
IG1 8FG,201102,201108,51.55807,0.072373
IG1 8FH,201103,201204,51.55807,0.072373
IG1 8FJ,201103,201203,51.55807,0.072373
IG1 8FL,201103,201504,51.55807,0.072373
IG1 8FN,201409,201505,51.55807,0.072373
IG1 8FP,201105,201403,51.55807,0.072373
IG1 8FQ,201511,,51.55807,0.072373
IG1 8FR,201105,201405,51.55807,0.072373
IG1 8FS,201105,201111,51.55807,0.072373
IG1 8FT,201105,201112,51.55807,0.072373
IG1 8FU,201105,201403,51.55807,0.072373
IG1 8FW,201106,201212,51.55807,0.072373
IG1 8FX,201106,201207,51.55807,0.072373
IG1 8FY,201106,201301,51.55807,0.072373
IG1 8FZ,201107,201207,51.55807,0.072373
IG1 8GB,201107,201309,51.55807,0.072373
IG1 8GD,201107,201208,51.55807,0.072373
IG1 8GE,201107,201109,51.55807,0.072373
IG1 8GF,201107,201408,51.55807,0.072373
IG1 8GG,201108,201209,51.55807,0.072373
IG1 8GH,201109,201305,51.55807,0.072373
IG1 8GJ,201110,201204,51.55807,0.072373
IG1 8GL,201110,201206,51.55807,0.072373
IG1 8GN,201110,201310,51.55807,0.072373
IG1 8GP,201110,201406,51.55807,0.072373
IG1 8GQ,201110,201405,51.55807,0.072373
IG1 8GR,201111,201206,51.55807,0.072373
IG1 8GS,201111,201212,51.55807,0.072373
IG1 8GT,201111,201204,51.55807,0.072373
IG1 8GU,201112,201301,51.55807,0.072373
IG1 8GW,201204,201307,51.55807,0.072373
IG1 8GX,201202,201303,51.55807,0.072373
IG1 8GY,201203,201304,51.55807,0.072373
IG1 8GZ,201204,201305,51.55807,0.072373
IG1 8HA,201204,201806,51.55807,0.072373
IG1 8HB,201204,201605,51.55807,0.072373
IG1 8HD,201208,201909,51.55807,0.072373
IG1 8HE,201208,201409,51.55807,0.072373
IG1 8HF,201209,201210,51.55807,0.072373
IG1 8HG,201906,,51.558071,0.0724
IG1 8HH,201210,201311,51.55807,0.072373
IG1 8HJ,201211,201307,51.55807,0.072373
IG1 8HL,201212,201501,51.55807,0.072373
IG1 8HN,201212,201308,51.55807,0.072373
IG1 8HP,201212,201502,51.55807,0.072373
IG1 8HQ,201301,201402,51.55807,0.072373
IG1 8HR,201703,201802,51.558071,0.0724
IG1 8HS,201302,201402,51.55807,0.072373
IG1 8HT,201302,201403,51.55807,0.072373
IG1 8HU,201303,201305,51.55807,0.072373
IG1 8HW,201303,201310,51.55807,0.072373
IG1 8HX,201305,201505,51.55807,0.072373
IG1 8HY,201305,201506,51.55807,0.072373
IG1 8HZ,201307,201512,51.55807,0.072373
IG1 8JA,201307,201402,51.55807,0.072373
IG1 8JB,201308,201409,51.55807,0.072373
IG1 8JD,201308,201409,51.55807,0.072373
IG1 8JE,201309,201404,51.55807,0.072373
IG1 8JF,201309,201404,51.55807,0.072373
IG1 8JG,201310,201411,51.55807,0.072373
IG1 8JH,201310,201709,51.55807,0.072373
IG1 8JJ,201310,201405,51.55807,0.072373
IG1 8JL,201311,201812,51.55807,0.072373
IG1 8JN,201311,201404,51.55807,0.072373
IG1 8JP,201311,201401,51.55807,0.072373
IG1 8JQ,201312,,51.55807,0.072373
IG1 8JR,201312,201409,51.55807,0.072373
IG1 8JS,201401,201502,51.55807,0.072373
IG1 8JT,201401,,51.55807,0.072373
IG1 8JU,201402,201504,51.55807,0.072373
IG1 8JW,201403,,51.55807,0.072373
IG1 8JY,201406,201502,51.55807,0.072373
IG1 8JZ,201408,201502,51.55807,0.072373
IG1 8LA,201409,201511,51.55807,0.072373
IG1 8LB,201409,201509,51.55807,0.072373
IG1 8LD,201410,201711,51.55807,0.072373
IG1 8LE,201410,201711,51.55807,0.072373
IG1 8LF,201501,201601,51.55807,0.072373
IG1 8LG,201412,201506,51.55807,0.072373
IG1 8LH,201502,201703,51.55807,0.072373
IG1 8LJ,201503,201606,51.55807,0.072373
IG1 8LL,201505,201707,51.55807,0.072373
IG1 8LN,201604,201611,51.55807,0.072373
IG1 8LP,201505,201606,51.55807,0.072373
IG1 8LQ,201506,,51.55807,0.072373
IG1 8LR,201508,201603,51.55807,0.072373
IG1 8LS,201508,201603,51.55807,0.072373
IG1 8LT,201509,201910,51.55807,0.072373
IG1 8LU,201509,,51.55807,0.072373
IG1 8LW,201509,201610,51.55807,0.072373
IG1 8LX,201510,201605,51.55807,0.072373
IG1 8LY,201511,201612,51.55807,0.072373
IG1 8LZ,201511,201612,51.55807,0.072373
IG1 8NA,201511,201610,51.55807,0.072373
IG1 8NB,201511,201701,51.55807,0.072373
IG1 8ND,201512,201607,51.55807,0.072373
IG1 8NE,201610,201703,51.558071,0.0724
IG1 8NG,201603,201610,51.55807,0.072373
IG1 8NH,201603,201610,51.55807,0.072373
IG1 8NJ,201907,,51.558071,0.0724
IG1 8NL,201809,201908,51.558071,0.0724
IG1 8NN,201605,201701,51.55807,0.072373
IG1 8NP,201605,,51.55807,0.072373
IG1 8NQ,201605,201606,51.55807,0.072373
IG1 8NR,201607,201707,51.55807,0.072373
IG1 8NS,201607,201702,51.55807,0.072373
IG1 8NT,201607,,51.55807,0.072373
IG1 8NU,201607,201702,51.55807,0.072373
IG1 8NW,201608,201611,51.558071,0.0724
IG1 8NX,201609,201710,51.558071,0.0724
IG1 8NY,201609,,51.558071,0.0724
IG1 8PA,201610,201711,51.558071,0.0724
IG1 8PD,201610,201811,51.558071,0.0724
IG1 8PF,201611,201912,51.558071,0.0724
IG1 8PG,201612,201707,51.558071,0.0724
IG1 8PH,201701,201812,51.558071,0.0724
IG1 8PJ,201701,201802,51.558071,0.0724
IG1 8PL,201701,201708,51.558071,0.0724
IG1 8PN,201702,,51.558071,0.0724
IG1 8PP,201702,201903,51.558071,0.0724
IG1 8PQ,201702,201709,51.558071,0.0724
IG1 8PR,201702,,51.558071,0.0724
IG1 8PS,201703,201903,51.558071,0.0724
IG1 8PT,201703,201804,51.558071,0.0724
IG1 8PU,201703,201710,51.558071,0.0724
IG1 8PW,201704,201705,51.558071,0.0724
IG1 8PX,201705,,51.558071,0.0724
IG1 8PY,201705,201801,51.558071,0.0724
IG1 8QA,201706,201801,51.558071,0.0724
IG1 8QB,201707,,51.558071,0.0724
IG1 8QD,201708,201803,51.558071,0.0724
IG1 8QE,201708,201809,51.558071,0.0724
IG1 8QF,201709,201804,51.558071,0.0724
IG1 8QG,201709,,51.558071,0.0724
IG1 8QH,201710,201805,51.558071,0.0724
IG1 8QJ,201710,201811,51.558071,0.0724
IG1 8QL,201710,,51.558071,0.0724
IG1 8QN,201902,201904,51.558071,0.0724
IG1 8QQ,201712,201901,51.558071,0.0724
IG1 8QR,201801,201808,51.558071,0.0724
IG1 8QS,201801,,51.558071,0.0724
IG1 8QT,201801,201902,51.558071,0.0724
IG1 8QU,201801,201810,51.558071,0.0724
IG1 8QX,201801,201810,51.558071,0.0724
IG1 8QZ,201802,201903,51.558071,0.0724
IG1 8RA,201802,,51.558071,0.0724
IG1 8RB,201802,201903,51.558071,0.0724
IG1 8RD,201802,201903,51.558071,0.0724
IG1 8RE,201804,,51.558071,0.0724
IG1 8RF,201804,,51.558071,0.0724
IG1 8RG,201804,201810,51.558071,0.0724
IG1 8RH,201805,201906,51.558071,0.0724
IG1 8RJ,201805,201907,51.558071,0.0724
IG1 8RL,201910,201912,51.558071,0.0724
IG1 8RN,201806,201901,51.558071,0.0724
IG1 8RP,201806,201901,51.558071,0.0724
IG1 8RQ,201807,201902,51.558071,0.0724
IG1 8RR,201807,,51.558071,0.0724
IG1 8RS,201808,,51.558071,0.0724
IG1 8RT,201808,201809,51.558071,0.0724
IG1 8RU,201808,201903,51.558071,0.0724
IG1 8RW,201808,201810,51.558071,0.0724
IG1 8RX,201808,,51.558071,0.0724
IG1 8RY,201809,201903,51.558071,0.0724
IG1 8SA,201103,,51.558757,0.074236
IG1 8SB,201809,201904,51.558071,0.0724
IG1 8SD,201810,201904,51.558071,0.0724
IG1 8SE,201812,202001,51.558071,0.0724
IG1 8SF,201812,202001,51.558071,0.0724
IG1 8SG,201812,,51.558071,0.0724
IG1 8SH,201901,,51.558071,0.0724
IG1 8SJ,201901,,51.558071,0.0724
IG1 8SL,201901,,51.558071,0.0724
IG1 8SN,201903,,51.558071,0.0724
IG1 8SP,201903,,51.558071,0.0724
IG1 8SQ,201903,,51.558071,0.0724
IG1 8SR,201903,,51.558071,0.0724
IG1 8SS,201904,,51.558071,0.0724
IG1 8ST,201904,,51.558071,0.0724
IG1 8SU,201906,,51.558071,0.0724
IG1 8SW,201906,,51.558071,0.0724
IG1 8SX,201906,,51.558071,0.0724
IG1 8SY,201906,,51.558071,0.0724
IG1 8SZ,201906,,51.558071,0.0724
IG1 8TA,201908,,51.558071,0.0724
IG1 8TB,201908,,51.558071,0.0724
IG1 8TD,201909,,51.558071,0.0724
IG1 8TE,201909,,51.558071,0.0724
IG1 8TF,201909,,51.558071,0.0724
IG1 8TG,201911,,51.558071,0.0724
IG1 8TJ,201912,,51.558071,0.0724
IG1 8TL,201912,,51.558071,0.0724
IG1 8TN,202001,,51.558071,0.0724
IG1 8ZZ,201603,,51.558757,0.074236
IG1 9AA,200905,201212,51.55807,0.072373
